Geneid	WT_AGO1-1	WT_AGO1-2	ago1-1	ago1-2
gene:AT4G27852	50	59	102	68
gene:AT4G27875	0	0	0	0
gene:AT4G27885	0	0	0	0
gene:AT4G07925	2	0	0	1
gene:AT4G07955	0	0	0	0
gene:AT4G07975	4513	6254	4037	3973
gene:AT4G07985	0	0	0	0
gene:AT4G28162	33	49	8	28
gene:AT4G08005	0	2	1	1
gene:AT4G08015	93	78	40	37
gene:AT4G28362	0	0	0	0
gene:AT4G28652	449	446	368	320
gene:AT4G28915	0	0	0	0
gene:AT4G08045	0	0	0	2
gene:AT4G08055	102	74	142	93
gene:AT4G08065	0	0	0	0
gene:AT4G08075	0	0	0	0
gene:AT4G08085	0	0	0	0
gene:AT4G08125	0	1	2	1
gene:AT4G08155	2	4	5	2
gene:AT4G08165	1	2	2	0
gene:AT4G08175	1	4	1	5
gene:AT4G29415	0	0	0	0
gene:AT4G08185	0	0	0	0
gene:AT4G08195	0	0	0	0
gene:AT4G08205	0	0	0	0
gene:AT4G08215	0	0	0	0
gene:AT4G08225	41	102	101	133
gene:AT4G08235	7	8	5	5
gene:AT4G08245	106	153	243	195
gene:AT4G08255	24	22	45	32
gene:AT4G08265	0	0	0	1
gene:AT4G08285	1	9	21	5
gene:AT4G08295	12	3	10	5
gene:AT4G08305	129	150	187	283
gene:AT4G08315	4	2	2	3
gene:AT4G08325	0	0	0	0
gene:AT4G08335	20	14	20	21
gene:AT4G08355	0	0	0	0
gene:AT4G30872	0	0	0	0
gene:AT4G08365	0	0	0	0
gene:AT4G08385	0	0	0	0
gene:AT4G30975	12	17	34	28
gene:AT4G30972	0	0	0	0
gene:AT4G08415	0	0	1	0
gene:AT4G08425	37	36	29	23
gene:AT4G31075	0	0	0	0
gene:AT4G31248	136	190	256	215
gene:AT4G31265	4	0	0	0
gene:AT4G08435	0	0	0	0
gene:AT4G08445	0	0	0	0
gene:AT4G08465	0	0	1	0
gene:AT4G08475	0	0	0	0
gene:AT4G08495	0	0	0	0
gene:AT4G31398	53	71	63	65
gene:AT4G08505	22	31	70	37
gene:AT4G31408	27	15	46	54
gene:AT4G08515	0	0	0	0
gene:AT4G31695	0	0	0	0
gene:AT4G08525	0	0	0	0
gene:AT4G08565	0	0	0	0
gene:AT4G08575	120	134	83	104
gene:AT4G31877	2	2	2	0
gene:AT4G31895	0	0	0	0
gene:AT4G08585	2	0	0	0
gene:AT4G08595	0	0	0	0
gene:AT4G08615	1	0	2	0
gene:AT4G08625	3	4	0	0
gene:AT4G08635	0	1	0	0
gene:AT4G32265	0	0	0	0
gene:AT4G08665	0	0	0	0
gene:AT4G32445	0	2	0	0
gene:AT4G32475	0	0	0	1
gene:AT4G08705	33	49	44	38
gene:AT4G32765	0	0	0	0
gene:AT4G08715	1	0	0	0
gene:AT4G08725	0	0	0	0
gene:AT4G08755	29	15	26	30
gene:AT4G08775	20	26	19	21
gene:AT4G08785	94	93	126	105
gene:AT4G08795	440	499	377	374
gene:AT4G08805	52	35	81	97
gene:AT4G08815	431	550	127	199
gene:AT4G08825	44	62	52	50
gene:AT4G08835	1	1	2	5
gene:AT4G08845	0	0	0	0
gene:AT4G08855	0	0	0	0
gene:AT4G08865	2	1	0	0
gene:AT4G34035	0	0	0	0
gene:AT4G08885	0	0	0	0
gene:AT4G08915	0	0	0	4
gene:AT4G34071	0	3	1	0
gene:AT4G08925	72	117	140	182
gene:AT4G08935	59	90	51	33
gene:AT4G08955	0	0	0	0
gene:AT4G08965	0	0	0	0
gene:AT4G08975	0	0	0	0
gene:AT4G34332	0	0	0	0
gene:AT4G08985	173	171	2	8
gene:AT4G34415	0	0	0	2
gene:AT4G09005	0	0	0	0
gene:AT4G34695	0	0	0	0
gene:AT4G09015	0	0	0	0
gene:AT4G09025	0	0	0	0
gene:AT4G09045	0	0	0	0
gene:AT4G09055	0	0	0	0
gene:AT4G34975	0	0	0	0
gene:AT4G09065	0	0	0	0
gene:AT4G09075	0	0	0	0
gene:AT4G09085	0	0	0	0
gene:AT4G09105	0	0	0	0
gene:AT4G09115	0	0	0	0
gene:AT4G09125	0	0	0	0
gene:AT4G09135	5	0	7	32
gene:AT4G09145	3	3	3	3
gene:AT4G09155	0	0	0	0
gene:AT4G09165	20	23	12	10
gene:AT4G09175	0	0	0	0
gene:AT4G09185	0	0	0	0
gene:AT4G09195	0	0	0	0
gene:AT4G09225	297	329	1405	1110
gene:AT4G09235	0	0	0	0
gene:AT4G09240	1	3	2	1
gene:AT4G36032	366	325	361	356
gene:AT4G36052	118	141	119	109
gene:AT4G36197	0	0	0	0
gene:AT4G09265	0	0	0	0
gene:AT4G36245	0	0	0	0
gene:AT4G09275	2	0	0	2
gene:AT4G09285	0	0	0	0
gene:AT4G09295	0	0	0	0
gene:AT4G09305	0	0	0	0
gene:AT4G09315	0	0	0	0
gene:AT4G09325	0	0	0	0
gene:AT4G09335	0	1	1	0
gene:AT4G36635	0	0	0	0
gene:AT4G36648	1453	1970	3444	2703
gene:AT4G09365	8	7	10	11
gene:AT4G09375	72	92	28	25
gene:AT4G09385	11	12	1	0
gene:AT4G36808	1690	2060	2193	2427
gene:AT4G09395	0	0	0	0
gene:AT4G09405	0	3	0	3
gene:AT4G09415	0	0	1	0
gene:AT4G09445	0	0	0	0
gene:AT4G09475	1	3	4	4
gene:AT4G37175	0	0	0	0
gene:AT4G37225	1	2	2	10
gene:AT4G09485	0	0	0	0
gene:AT4G09495	0	0	0	0
gene:AT4G37432	164	225	1114	825
gene:AT4G37553	278	427	170	204
gene:AT4G09515	0	0	1	0
gene:AT4G09525	0	1	0	0
gene:AT4G09535	15	17	24	21
gene:AT4G09555	0	0	0	0
gene:AT4G09575	0	0	0	0
gene:AT4G09605	2	0	0	3
gene:AT4G09635	0	0	0	0
gene:AT4G09645	0	0	0	0
gene:AT4G09655	0	0	0	0
gene:AT4G09665	0	0	0	0
gene:AT4G37895	76	68	168	132
gene:AT4G09675	0	0	0	0
gene:AT4G09685	86	87	110	104
gene:AT4G38215	83	81	257	305
gene:AT4G09695	1352	1500	1747	2080
gene:AT4G09705	0	0	2	0
gene:AT4G38545	801	1057	2726	2456
gene:AT4G38552	2203	2907	4839	3882
gene:AT4G09715	1	5	168	140
gene:AT4G09725	0	0	0	0
gene:AT4G09735	0	0	0	0
gene:AT4G09755	0	0	0	0
gene:AT4G09765	0	0	0	0
gene:AT4G38932	665	606	580	561
gene:AT4G09785	94	110	80	88
gene:AT4G09815	279	313	322	251
gene:AT4G09825	0	0	0	0
gene:AT4G39195	0	0	0	0
gene:AT4G39345	0	1	0	0
gene:AT4G39361	19	42	17	22
gene:AT4G09845	16	22	16	12
gene:AT4G39363	34	33	22	26
gene:AT4G39364	22	32	21	34
gene:AT4G39366	30	29	25	21
gene:AT4G09855	0	0	0	0
gene:AT4G39404	0	1	2	8
gene:AT4G09865	0	0	0	0
gene:AT4G09885	0	0	0	4
gene:AT4G09895	0	0	0	0
gene:AT4G39615	0	0	0	0
gene:AT4G39672	0	0	0	1
gene:AT4G09905	0	0	0	0
gene:AT4G09915	0	0	0	0
gene:AT4G39838	816	945	1488	1542
gene:AT4G09925	0	0	0	0
gene:AT4G09935	0	0	0	0
gene:AT4G09945	4	2	9	7
gene:AT4G39865	0	0	0	0
gene:AT4G09955	31	24	31	26
gene:AT4G09975	172	290	83	111
gene:AT4G39985	0	0	0	0
gene:AT4G09985	26	28	35	23
gene:AT4G40065	123	167	125	215
gene:AT4G40085	115	147	96	66
gene:AT4G09995	0	0	0	0
gene:AT5G00730	0	1	0	0
gene:AT5G00735	0	0	0	0
gene:AT5G00740	0	0	0	0
gene:AT5G01175	39	90	50	57
gene:AT5G01215	884	934	1035	689
gene:AT5G00745	0	0	0	0
gene:AT5G00750	3	1	0	7
gene:AT5G00755	0	1	1	5
gene:AT5G00760	4	1	3	7
gene:AT5G00765	2	1	4	2
gene:AT5G01365	0	0	0	0
gene:AT5G00770	0	4	0	2
gene:AT5G00775	0	0	0	0
gene:AT5G01542	138	168	1863	1454
gene:AT5G00780	41	32	15	38
gene:AT5G01595	1137	1087	8769	8622
gene:AT5G00785	42	40	177	232
gene:AT5G01732	224	318	478	450
gene:AT5G01747	3	3	0	0
gene:AT5G00790	1	3	0	0
gene:AT5G00795	0	0	0	0
gene:AT5G00800	0	0	0	0
gene:AT5G00805	0	0	0	0
gene:AT5G00810	0	0	1	1
gene:AT5G02025	0	0	0	0
gene:AT5G02035	0	0	0	0
gene:AT5G00815	5	8	4	14
gene:AT5G00820	111	115	92	91
gene:AT5G00825	0	2	2	4
gene:AT5G00835	0	0	0	0
gene:AT5G02385	0	0	0	0
gene:AT5G00840	0	0	0	0
gene:AT5G00845	0	0	0	0
gene:AT5G02435	0	0	0	0
gene:AT5G00850	0	0	0	0
gene:AT5G00855	0	0	0	2
gene:AT5G02505	0	0	0	0
gene:AT5G00860	4	9	22	4
gene:AT5G00865	77	59	72	100
gene:AT5G00870	56	80	136	149
gene:AT5G02615	0	0	0	0
gene:AT5G02725	0	0	0	0
gene:AT5G00875	23	26	11	6
gene:AT5G02815	0	0	0	0
gene:AT5G00880	69	83	71	100
gene:AT5G00885	0	0	0	0
gene:AT5G00895	5	2	5	6
gene:AT5G00900	0	1	2	2
gene:AT5G00905	33	25	26	40
gene:AT5G03285	63	68	72	78
gene:AT5G00910	2	0	0	0
gene:AT5G00920	52	69	71	70
gene:AT5G00925	37	38	63	46
gene:AT5G03445	0	0	0	0
gene:AT5G03452	0	1	0	0
gene:AT5G03552	46	36	38	36
gene:AT5G00930	0	0	0	0
gene:AT5G03668	45	60	100	124
gene:AT5G00935	0	0	0	0
gene:AT5G03705	0	0	0	0
gene:AT5G03745	0	0	0	0
gene:AT5G03775	0	0	0	0
gene:AT5G00940	0	0	0	0
gene:AT5G04275	0	0	0	0
gene:AT5G00950	0	0	0	0
gene:AT5G00955	0	0	0	0
gene:AT5G00960	0	0	0	0
gene:AT5G00965	39	57	38	34
gene:AT5G00970	0	0	0	0
gene:AT5G00975	10	6	5	10
gene:AT5G00980	34	27	43	49
gene:AT5G00985	19	14	27	8
gene:AT5G00990	346	342	280	237
gene:AT5G00995	0	0	0	0
gene:AT5G01005	30	40	38	45
gene:AT5G01045	2	12	0	11
gene:AT5G05435	56	88	26	32
gene:AT5G01055	2	2	0	2
gene:AT5G01065	0	0	0	0
gene:AT5G01095	135	142	124	99
gene:AT5G01105	0	0	0	0
gene:AT5G05795	0	0	0	0
gene:AT5G01115	0	0	0	0
gene:AT5G05945	0	0	0	1
gene:AT5G01125	5	7	11	12
gene:AT5G05985	0	0	0	0
gene:AT5G01135	0	0	0	1
gene:AT5G01145	0	0	2	4
gene:AT5G06125	0	0	0	0
gene:AT5G06165	2	6	7	10
gene:AT5G01155	0	0	0	0
gene:AT5G01165	0	0	0	0
gene:AT5G01195	0	0	0	0
gene:AT5G01205	5	3	9	10
gene:AT5G01235	0	0	0	0
gene:AT5G01245	1	0	0	0
gene:AT5G01255	1404	1700	2657	2205
gene:AT5G01265	14	25	18	20
gene:AT5G06685	0	0	0	0
gene:AT5G06865	1942	2302	11816	8655
gene:AT5G01275	0	0	0	0
gene:AT5G01285	1	2	1	1
gene:AT5G01295	37	58	56	49
gene:AT5G01315	155	184	173	123
gene:AT5G07135	0	0	0	0
gene:AT5G07152	150	139	156	147
gene:AT5G01325	0	0	0	0
gene:AT5G01345	2	5	7	8
gene:AT5G01375	43	44	72	52
gene:AT5G01385	0	0	0	0
gene:AT5G07315	0	0	0	0
gene:AT5G07322	106	124	65	56
gene:AT5G01395	0	0	0	0
gene:AT5G01405	0	0	0	0
gene:AT5G01415	0	0	0	0
gene:AT5G07625	0	0	0	0
gene:AT5G07675	0	0	0	0
gene:AT5G01425	0	0	0	0
gene:AT5G01435	61	79	60	87
gene:AT5G01455	10	8	5	4
gene:AT5G01465	0	0	0	0
gene:AT5G08075	0	0	0	0
gene:AT5G01475	0	0	0	0
gene:AT5G01485	0	0	0	0
gene:AT5G01495	1	4	2	0
gene:AT5G01505	3	3	5	1
gene:AT5G01515	0	2	0	3
gene:AT5G08185	6	3	5	3
gene:AT5G08210	28	55	38	43
gene:AT5G01535	23	15	18	5
gene:AT5G01545	181	186	143	151
gene:AT5G01555	65	71	61	69
gene:AT5G08712	1	0	0	1
gene:AT5G01565	0	0	0	0
gene:AT5G01575	0	0	0	0
gene:AT5G08717	0	0	0	0
gene:AT5G01585	0	0	1	0
gene:AT5G01605	0	0	0	0
gene:AT5G01615	7	3	7	5
gene:AT5G09345	0	0	0	0
gene:AT5G09443	70	62	100	89
gene:AT5G09585	14	10	33	47
gene:AT5G09655	0	0	0	0
gene:AT5G09755	0	0	0	0
gene:AT5G01635	0	0	0	0
gene:AT5G09975	0	0	0	0
gene:AT5G01645	70	139	89	86
gene:AT5G01655	0	0	0	0
gene:AT5G01665	0	0	0	0
gene:AT5G01675	26	24	37	26
gene:AT5G10235	0	0	0	0
gene:AT5G01685	0	0	0	0
gene:AT5G10278	22	21	36	22
gene:AT5G01695	0	0	0	0
gene:AT5G01705	0	0	0	0
gene:AT5G01725	0	0	0	0
gene:AT5G01735	0	0	0	0
gene:AT5G01745	0	0	0	0
gene:AT5G10455	0	0	0	0
gene:AT5G01755	0	0	0	0
gene:AT5G10525	0	0	0	0
gene:AT5G01765	1947	2553	2953	2813
gene:AT5G01775	14	13	11	19
gene:AT5G01785	0	0	0	0
gene:AT5G10572	0	0	0	0
gene:AT5G01795	0	0	0	0
gene:AT5G01805	0	0	0	0
gene:AT5G01815	253	300	361	293
gene:AT5G01825	0	0	0	0
gene:AT5G01835	402	493	992	1022
gene:AT5G10945	0	2	0	0
gene:AT5G10965	69	134	32	33
gene:AT5G01845	0	0	0	0
gene:AT5G01855	0	0	0	0
gene:AT5G01865	1	0	4	1
gene:AT5G11225	0	0	0	0
gene:AT5G11325	0	0	0	0
gene:AT5G01875	0	0	0	0
gene:AT5G11475	0	0	0	0
gene:AT5G01885	0	0	0	0
gene:AT5G01915	15	19	20	11
gene:AT5G11977	1	0	0	0
gene:AT5G01925	0	0	0	0
gene:AT5G01935	8	14	28	30
gene:AT5G01945	13	17	29	31
gene:AT5G01955	0	0	0	0
gene:AT5G01965	0	0	0	0
gene:AT5G01975	1	0	0	0
gene:AT5G01985	0	0	0	0
gene:AT5G01995	2	2	0	0
gene:AT5G02015	2	0	0	0
gene:AT5G02045	0	0	0	0
gene:AT5G02055	1	1	0	0
gene:AT5G13225	0	0	0	0
gene:AT5G02075	1	0	0	0
gene:AT5G02085	0	3	0	0
gene:AT5G02095	1940	2207	1288	1892
gene:AT5G02105	27	37	61	40
gene:AT5G13845	0	0	0	0
gene:AT5G02115	41	43	63	76
gene:AT5G13887	3	0	0	0
gene:AT5G02125	0	2	0	0
gene:AT5G02135	0	0	0	0
gene:AT5G14035	0	0	0	0
gene:AT5G02145	0	0	0	0
gene:AT5G02155	285	277	51	32
gene:AT5G02175	0	0	0	0
gene:AT5G02185	0	0	0	0
gene:AT5G02195	46	47	56	48
gene:AT5G02205	0	0	2	0
gene:AT5G02215	0	0	0	0
gene:AT5G02225	19	21	10	16
gene:AT5G14495	0	0	0	0
gene:AT5G02245	1	0	0	0
gene:AT5G02255	0	0	0	2
gene:AT5G14545	38	38	6	20
gene:AT5G14565	0	2	3	13
gene:AT5G02265	0	0	0	0
gene:AT5G02275	0	0	0	0
gene:AT5G15022	18	12	23	25
gene:AT5G02295	0	0	0	0
gene:AT5G02305	0	0	0	0
gene:AT5G02315	0	0	0	0
gene:AT5G02325	0	0	0	0
gene:AT5G02335	0	0	0	0
gene:AT5G15175	0	0	0	0
gene:AT5G02345	0	0	0	0
gene:AT5G02355	0	0	0	0
gene:AT5G02365	0	0	0	0
gene:AT5G02375	0	0	0	0
gene:AT5G02395	0	0	0	0
gene:AT5G02405	0	0	0	0
gene:AT5G02415	23	19	19	7
gene:AT5G02425	28	29	38	33
gene:AT5G02445	2	3	4	2
gene:AT5G02455	2	7	2	0
gene:AT5G15805	0	0	0	0
gene:AT5G15815	0	0	0	0
gene:AT5G02465	0	0	0	0
gene:AT5G15833	0	0	0	2
gene:AT5G15845	240	249	548	384
gene:AT5G02485	0	0	0	0
gene:AT5G02495	0	0	0	0
gene:AT5G02515	42	54	6	10
gene:AT5G16235	61	61	154	98
gene:AT5G02525	5	6	7	4
gene:AT5G16375	0	0	0	0
gene:AT5G02535	1	6	6	3
gene:AT5G02555	19	23	11	12
gene:AT5G02565	10	17	26	34
gene:AT5G02575	13	14	23	37
gene:AT5G02595	33	16	24	15
gene:AT5G02605	55	65	76	52
gene:AT5G02635	0	0	0	0
gene:AT5G02645	2	6	0	4
gene:AT5G02655	0	0	0	0
gene:AT5G02665	0	0	0	0
gene:AT5G02675	0	0	0	0
gene:AT5G02685	0	0	0	0
gene:AT5G02695	25	31	21	35
gene:AT5G02705	1	4	13	4
gene:AT5G02715	0	0	2	0
gene:AT5G02735	0	0	0	0
gene:AT5G02745	5	5	3	3
gene:AT5G02755	84	154	144	199
gene:AT5G02765	0	0	0	0
gene:AT5G02775	0	0	0	0
gene:AT5G02785	0	0	0	0
gene:AT5G02795	0	0	0	0
gene:AT5G02805	0	0	0	0
gene:AT5G02825	0	2	0	0
gene:AT5G18005	0	0	0	0
gene:AT5G02835	0	0	0	0
gene:AT5G02855	0	0	0	0
gene:AT5G18015	0	0	0	0
gene:AT5G02865	0	4	0	0
gene:AT5G18085	0	0	0	0
gene:AT5G02875	70	89	88	54
gene:AT5G18245	281	338	160	170
gene:AT5G18255	454	514	362	339
gene:AT5G02885	0	0	0	0
gene:AT5G02895	62	92	1303	1001
gene:AT5G02905	35	31	36	23
gene:AT5G02915	0	0	0	0
gene:AT5G18755	0	0	0	0
gene:AT5G02925	0	0	0	0
gene:AT5G02935	15	19	5	19
gene:AT5G02945	0	0	0	0
gene:AT5G02955	0	0	0	0
gene:AT5G02965	0	0	0	0
gene:AT5G02975	0	0	0	0
gene:AT5G02985	0	0	0	0
gene:AT5G03005	0	0	0	0
gene:AT5G19095	0	0	0	0
gene:AT5G03015	0	0	0	0
gene:AT5G03025	0	0	0	0
gene:AT5G03035	0	0	0	0
gene:AT5G03045	0	0	0	0
gene:AT5G19221	1980	2506	2148	2387
gene:AT5G03055	0	0	0	0
gene:AT5G03065	0	0	0	0
gene:AT5G03075	0	0	0	0
gene:AT5G03085	1	0	12	4
gene:AT5G03095	0	0	0	0
gene:AT5G03105	0	0	0	0
gene:AT5G20225	115	189	112	106
gene:AT5G03115	0	0	0	0
gene:AT5G03125	0	0	0	0
gene:AT5G03135	0	0	0	0
gene:AT5G03145	0	0	0	0
gene:AT5G03155	7	12	8	5
gene:AT5G03165	34	54	116	123
gene:AT5G03175	82	93	96	83
gene:AT5G03185	499	523	616	630
gene:AT5G03195	248	265	331	349
gene:AT5G03205	0	0	0	2
gene:AT5G03215	0	0	0	0
gene:AT5G03225	0	0	0	0
gene:AT5G20852	0	0	0	0
gene:AT5G20854	0	0	0	0
gene:AT5G20856	0	0	0	0
gene:AT5G20858	0	0	0	0
gene:AT5G03235	79	93	68	79
gene:AT5G03245	46	60	53	55
gene:AT5G03255	40	53	289	219
gene:AT5G03265	1	2	5	9
gene:AT5G03275	0	0	0	1
gene:AT5G03295	0	0	0	0
gene:AT5G03305	0	0	0	0
gene:AT5G21378	0	0	0	0
gene:AT5G03315	10	21	3	6
gene:AT5G03325	0	1	0	0
gene:AT5G03335	0	0	0	0
gene:AT5G03375	83	133	95	139
gene:AT5G03385	0	0	0	0
gene:AT5G22315	0	1	0	0
gene:AT5G03395	0	0	0	0
gene:AT5G03405	0	0	0	0
gene:AT5G03425	0	1	0	0
gene:AT5G03465	0	0	0	0
gene:AT5G03475	4	12	6	0
gene:AT5G22788	13	10	5	12
gene:AT5G03485	2	8	5	2
gene:AT5G03515	9	14	3	5
gene:AT5G03525	6	6	2	6
gene:AT5G03535	2	0	0	0
gene:AT5G03565	0	0	0	0
gene:AT5G23065	0	0	1	0
gene:AT5G03575	0	0	0	0
gene:AT5G23155	23	17	25	16
gene:AT5G03585	276	327	415	426
gene:AT5G03595	0	0	0	0
gene:AT5G23410	127	152	180	159
gene:AT5G03605	0	2	0	0
gene:AT5G03615	475	385	2	5
gene:AT5G03625	0	0	0	0
gene:AT5G23665	0	0	0	0
gene:AT5G03635	74	79	75	92
gene:AT5G03645	0	0	0	0
gene:AT5G03685	1	0	3	2
gene:AT5G24205	19	2	114	93
gene:AT5G24206	1	3	32	26
gene:AT5G03695	4	3	2	0
gene:AT5G03715	0	0	0	0
gene:AT5G03735	0	0	0	0
gene:AT5G03755	0	0	0	0
gene:AT5G03765	0	0	0	0
gene:AT5G03785	0	0	0	0
gene:AT5G03805	389	495	465	553
gene:AT5G03815	0	0	0	0
gene:AT5G24735	697	831	500	524
gene:AT5G03825	8	13	22	14
gene:AT5G24825	0	0	0	0
gene:AT5G03835	32	31	17	9
gene:AT5G03845	0	0	0	0
gene:AT5G03875	1	7	0	4
gene:AT5G03915	0	0	0	0
gene:AT5G03925	0	0	2	0
gene:AT5G03935	0	0	0	0
gene:AT5G03945	0	0	0	0
gene:AT5G03955	2	0	0	0
gene:AT5G03965	202	238	264	267
gene:AT5G03975	2	0	3	5
gene:AT5G03985	800	817	607	613
gene:AT5G04005	25	29	20	16
gene:AT5G04015	9	10	19	12
gene:AT5G25585	0	0	0	0
gene:AT5G04025	0	0	0	0
gene:AT5G04035	0	0	0	0
gene:AT5G25625	0	0	0	0
gene:AT5G04055	10	11	12	6
gene:AT5G04065	3	6	3	7
gene:AT5G04075	0	0	0	0
gene:AT5G04085	0	0	0	0
gene:AT5G04105	8	10	10	3
gene:AT5G04115	0	0	0	0
gene:AT5G04125	0	0	0	0
gene:AT5G04135	0	0	0	0
gene:AT5G04145	0	0	0	0
gene:AT5G04165	0	1	2	0
gene:AT5G04175	28	49	227	161
gene:AT5G04185	55	66	156	158
gene:AT5G26038	72	94	187	181
gene:AT5G04195	0	0	0	0
gene:AT5G26146	2	0	1	0
gene:AT5G26147	0	0	0	0
gene:AT5G04205	3	7	3	2
gene:AT5G04215	0	0	0	0
gene:AT5G04225	0	0	0	0
gene:AT5G04245	0	0	0	0
gene:AT5G04255	0	0	1	0
gene:AT5G04305	0	0	0	0
gene:AT5G04315	0	0	0	0
gene:AT5G04325	0	0	0	0
gene:AT5G04335	0	0	0	2
gene:AT5G04345	1	3	0	1
gene:AT5G04355	0	0	0	6
gene:AT5G04365	0	0	0	0
gene:AT5G04375	462	498	456	533
gene:AT5G04385	0	0	0	0
gene:AT5G04405	0	0	0	2
gene:AT5G04415	176	140	302	490
gene:AT5G27715	0	0	2	0
gene:AT5G04425	6	6	1	9
gene:AT5G04435	0	0	0	0
gene:AT5G04445	0	0	0	0
gene:AT5G04455	0	0	0	0
gene:AT5G04465	0	0	0	0
gene:AT5G04495	0	0	0	0
gene:AT5G04505	5	2	3	5
gene:AT5G27807	2	4	0	0
gene:AT5G04515	0	0	0	0
gene:AT5G04525	0	0	0	0
gene:AT5G04545	5	13	16	17
gene:AT5G04575	0	0	0	0
gene:AT5G04585	0	0	0	0
gene:AT5G04595	0	0	0	0
gene:AT5G04605	0	0	0	0
gene:AT5G04615	0	0	0	0
gene:AT5G04625	0	0	1	0
gene:AT5G04635	0	0	0	0
gene:AT5G04665	0	0	2	0
gene:AT5G04675	0	0	0	0
gene:AT5G04685	0	0	0	0
gene:AT5G04695	0	0	0	0
gene:AT5G28262	7	18	14	25
gene:AT5G04705	0	0	0	0
gene:AT5G04715	0	0	0	0
gene:AT5G04725	0	0	0	0
gene:AT5G04745	0	2	0	0
gene:AT5G04755	0	0	0	0
gene:AT5G04765	0	0	0	0
gene:AT5G04775	0	0	0	0
gene:AT5G04785	0	0	0	0
gene:AT5G04795	0	0	0	0
gene:AT5G04815	0	0	0	0
gene:AT5G04825	0	3	1	0
gene:AT5G04845	0	0	0	0
gene:AT5G04855	0	0	0	0
gene:AT5G28824	0	0	0	2
gene:AT5G04865	0	0	1	0
gene:AT5G04905	828	906	695	628
gene:AT5G04915	0	0	0	0
gene:AT5G04925	0	0	0	0
gene:AT5G04935	0	0	0	0
gene:AT5G04945	0	0	0	0
gene:AT5G04955	0	0	0	0
gene:AT5G04965	0	0	0	0
gene:AT5G04975	0	0	0	0
gene:AT5G32017	0	0	0	0
gene:AT5G04985	0	0	0	0
gene:AT5G04995	0	0	0	0
gene:AT5G05005	0	0	0	0
gene:AT5G05015	0	0	0	0
gene:AT5G05035	0	0	0	0
gene:AT5G05045	0	0	0	0
gene:AT5G05055	0	0	0	0
gene:AT5G05065	0	0	0	0
gene:AT5G05075	0	0	0	0
gene:AT5G05095	0	0	0	0
gene:AT5G33399	0	2	0	4
gene:AT5G05105	0	0	0	0
gene:AT5G33439	0	0	0	0
gene:AT5G34871	1	4	8	2
gene:AT5G05125	0	0	4	2
gene:AT5G05135	0	1	0	1
gene:AT5G05155	0	0	0	0
gene:AT5G05175	0	0	0	0
gene:AT5G35407	0	2	0	0
gene:AT5G05185	0	0	0	0
gene:AT5G05195	0	1	0	2
gene:AT5G05205	0	0	0	0
gene:AT5G05215	0	0	0	0
gene:AT5G05235	0	0	0	0
gene:AT5G35605	0	0	0	0
gene:AT5G05255	0	0	0	0
gene:AT5G05265	0	0	3	2
gene:AT5G05275	0	0	0	0
gene:AT5G05295	0	0	0	0
gene:AT5G05315	0	0	0	0
gene:AT5G36002	129	174	98	114
gene:AT5G05325	0	0	0	0
gene:AT5G05335	0	0	0	0
gene:AT5G05375	0	0	0	0
gene:AT5G05385	0	0	0	0
gene:AT5G05395	0	1	0	0
gene:AT5G05415	0	0	0	0
gene:AT5G05425	0	0	0	0
gene:AT5G05445	0	0	0	0
gene:AT5G05455	0	0	0	0
gene:AT5G05465	0	0	2	0
gene:AT5G05475	0	0	0	0
gene:AT5G05485	0	0	0	0
gene:AT5G05495	0	0	0	0
gene:AT5G37485	6	6	0	1
gene:AT5G05505	0	0	0	0
gene:AT5G05515	0	0	0	2
gene:AT5G05525	0	0	0	0
gene:AT5G05535	0	0	0	0
gene:AT5G05545	1	4	3	0
gene:AT5G37795	0	0	0	0
gene:AT5G05555	0	0	4	1
gene:AT5G05565	0	0	0	0
gene:AT5G05585	0	0	0	0
gene:AT5G05605	0	2	0	0
gene:AT5G38005	11	43	13	12
gene:AT5G05625	0	0	0	0
gene:AT5G38155	0	0	0	0
gene:AT5G38212	330	376	797	541
gene:AT5G05645	0	0	0	0
gene:AT5G05665	0	0	0	0
gene:AT5G05685	0	0	0	0
gene:AT5G05695	0	0	0	0
gene:AT5G05705	0	1	0	0
gene:AT5G05745	0	0	0	0
gene:AT5G05725	0	0	0	0
gene:AT5G05755	0	0	0	0
gene:AT5G05765	0	4	0	0
gene:AT5G05785	0	1	3	0
gene:AT5G05805	3	1	1	0
gene:AT5G05815	1	2	1	1
gene:AT5G05835	0	0	0	0
gene:AT5G05825	0	0	0	0
gene:AT5G05845	0	2	0	0
gene:AT5G05855	0	0	0	0
gene:AT5G05865	0	0	52	32
gene:AT5G38905	0	0	0	0
gene:AT5G05875	0	0	0	0
gene:AT5G05885	0	0	0	0
gene:AT5G05895	0	0	0	0
gene:AT5G05905	0	0	3	0
gene:AT5G05915	0	0	0	0
gene:AT5G05925	0	0	0	0
gene:AT5G05935	0	0	0	0
gene:AT5G05955	0	0	0	0
gene:AT5G05975	0	0	8	2
gene:AT5G39535	0	0	0	0
gene:AT5G39635	2	0	0	0
gene:AT5G05995	10	36	822	673
gene:AT5G06005	0	0	0	0
gene:AT5G39693	0	0	0	0
gene:AT5G39895	0	0	0	0
gene:AT5G40275	0	0	0	2
gene:AT5G40316	0	0	0	2
gene:AT5G40348	46	58	0	4
